"","PlotID","PSU_Cycle","SPCODE","Cover"
"636","P00144_2","C1","CLAJAM","10"
"637","P00144_2","C1","MORCER","2.5"
"638","P00144_2","C1","SCHTER","1"
"639","P00145_1","C1","ELESPP","10"
"640","P00145_1","C1","MORCER","2.5"
"641","P00145_1","C1","SCHTER","2.5"
"642","P00145_1","C1","SMISPP","2.5"
"643","P00145_2","C1","CLAJAM","10"
"644","P00145_2","C1","NYMODO","1"
"645","P00145_2","C1","UTRPUR","2.5"
"646","P00146_1","C1","CLAJAM","1"
"647","P00146_1","C1","PELVIR","1"
"648","P00147_1","C1","CLAJAM","24.5"
"649","P00147_1","C1","ELESPP","2.5"
"650","P00147_1","C1","NYMODO","2.5"
"651","P00147_2","C1","CYPESC","1"
"652","P00147_2","C1","ELESPP","10"
"653","P00147_2","C1","NYMODO","1"
"654","P00147_2","C1","PANSPP","1"
"655","P00147_2","C1","SAGLAN","1"
"656","P00148_1","C1","CEPOCC","2.5"
"657","P00148_1","C1","CLAJAM","24.5"
"658","P00148_1","C1","WOOVIR","2.5"
"659","P00148_2","C1","CLAJAM","10"
"660","P00148_2","C1","PELVIR","1"
"661","P00149_1","C1","ELESPP","10"
"662","P00149_1","C1","NYMODO","2.5"
"663","P00149_1","C1","UTRPUR","10"
"664","P00149_2","C1","BACCAR","1"
"665","P00149_2","C1","ELESPP","10"
"666","P00149_2","C1","NYMODO","1"
"667","P00149_2","C1","PANSPP","1"
"668","P00149_2","C1","UTRPUR","2.5"
"669","P00150_1","C1","BACCAR","1"
"670","P00150_1","C1","CLAJAM","2.5"
"671","P00150_1","C1","ELESPP","2.5"
"672","P00150_1","C1","NYMODO","2.5"
"673","P00150_2","C1","BACCAR","1"
"674","P00150_2","C1","CLAJAM","2.5"
"675","P00150_2","C1","ELESPP","2.5"
"676","P00150_2","C1","PANSPP","1"
"677","P00151_1","C1","ELESPP","10"
"678","P00151_1","C1","NYMODO","2.5"
"679","P00151_1","C1","UTRPUR","10"
"680","P00151_2","C1","BACCAR","1"
"681","P00151_2","C1","ELESPP","2.5"
"682","P00151_2","C1","NYMODO","2.5"
"683","P00151_2","C1","UTRPUR","2.5"
"684","P00152_1","C1","ELESPP","10"
"685","P00152_1","C1","NYMODO","10"
"686","P00152_1","C1","UTRPUR","2.5"
"687","P00152_2","C1","ELESPP","2.5"
"688","P00152_2","C1","NYMODO","2.5"
"689","P00152_2","C1","UTRPUR","2.5"
"690","P00153_1","C1","CLAJAM","2.5"
"691","P00153_1","C1","ELESPP","2.5"
"692","P00153_1","C1","UTRPUR","2.5"
"693","P00153_2","C1","CLAJAM","24.5"
"694","P00154_1","C1","BACCAR","2.5"
"695","P00154_1","C1","CLAJAM","1"
"696","P00154_1","C1","ELESPP","10"
"697","P00154_1","C1","UTRPUR","2.5"
"698","P00154_2","C1","CLAJAM","2.5"
"699","P00154_2","C1","LYGMIC","1"
"700","P00154_2","C1","MORCER","10"
"701","P00154_2","C1","WOOVIR","1"
"702","P00155_1","C1","CLAJAM","49.5"
"703","P00155_2","C1","CYPESC","2.5"
"704","P00155_2","C1","NYMODO","2.5"
"705","P00155_2","C1","PANSPP","1"
"706","P00155_2","C1","UTRPUR","2.5"
"707","P00156_1","C1","CLAJAM","24.5"
"708","P00156_1","C1","PANSPP","2.5"
"709","P00156_2","C1","ELESPP","10"
"710","P00156_2","C1","UTRPUR","10"
"711","P00157_1","C1","CLAJAM","2.5"
"712","P00157_1","C1","ELESPP","2.5"
"713","P00157_1","C1","NYMODO","2.5"
"714","P00157_1","C1","UTRPUR","2.5"
"715","P00157_2","C1","CLAJAM","24.5"
"716","P00157_2","C1","ELESPP","1"
"717","P00157_2","C1","LYGMIC","1"
"718","P00158_1","C1","CLAJAM","24.5"
"719","P00158_1","C1","ELESPP","1"
"720","P00158_1","C1","NYMODO","2.5"
"721","P00158_2","C1","CYPESC","1"
"722","P00158_2","C1","ELESPP","2.5"
"723","P00158_2","C1","NYMODO","2.5"
"724","P00158_2","C1","UTRPUR","2.5"
"725","P00159_1","C1","ELESPP","10"
"726","P00159_1","C1","NYMODO","2.5"
"727","P00159_1","C1","PANSPP","2.5"
"728","P00159_1","C1","UTRPUR","2.5"
"729","P00159_2","C1","ELESPP","2.5"
"730","P00159_2","C1","NYMODO","1"
"731","P00159_2","C1","PANSPP","2.5"
"732","P00159_2","C1","UTRPUR","1"
"733","P00160_1","C1","ELESPP","10"
"734","P00160_1","C1","PANSPP","1"
"735","P00160_1","C1","UTRPUR","24.5"
"736","P00160_2","C1","CYPESC","1"
"737","P00160_2","C1","ELESPP","10"
"738","P00160_2","C1","NYMODO","1"
"739","P00160_2","C1","PANSPP","1"
"740","P00160_2","C1","UTRPUR","2.5"
"741","P00161_1","C1","BACCAR","2.5"
"742","P00161_1","C1","CLAJAM","2.5"
"743","P00161_1","C1","ELESPP","2.5"
"744","P00161_2","C1","ELESPP","10"
"745","P00161_2","C1","PANSPP","1"
"746","P00161_2","C1","PELVIR","1"
"747","P00161_2","C1","UTRPUR","2.5"
"748","P00162_1","C1","CLAJAM","10"
"749","P00162_1","C1","PELVIR","2.5"
"750","P00162_2","C1","CLAJAM","2.5"
"751","P00162_2","C1","PANSPP","1"
"752","P00162_2","C1","PELVIR","1"
"753","P00163_1","C1","CLAJAM","10"
"754","P00163_1","C1","HYPSPP","1"
"755","P00163_1","C1","MORCER","1"
"756","P00163_1","C1","WOOVIR","1"
"757","P00163_2","C1","CLAJAM","10"
"758","P00163_2","C1","MORCER","2.5"
"759","P00163_2","C1","PELVIR","1"
"760","P00163_2","C1","WOOVIR","2.5"
"761","P00164_1","C1","CLAJAM","10"
"762","P00164_1","C1","ELESPP","10"
"763","P00164_1","C1","UTRPUR","1"
"764","P00164_2","C1","CEPOCC","1"
"765","P00164_2","C1","CLAJAM","2.5"
"766","P00164_2","C1","ELESPP","1"
"767","P00164_2","C1","MORCER","1"
"768","P00164_2","C1","PANSPP","1"
"769","P00164_2","C1","UTRPUR","10"
"770","P00165_1","C1","CLAJAM","24.5"
"771","P00165_2","C1","CLAJAM","2.5"
"772","P00165_2","C1","EUPCAP","1"
"773","P00165_2","C1","HYPSPP","1"
"774","P00165_2","C1","MORCER","1"
"775","P00165_2","C1","PELVIR","2.5"
"776","P00165_2","C1","WOOVIR","2.5"
"777","P00166_1","C1","CLAJAM","10"
"778","P00166_1","C1","MORCER","1"
"779","P00166_1","C1","PELVIR","1"
"780","P00166_2","C1","CLAJAM","10"
"781","P00166_2","C1","MORCER","2.5"
"782","P00166_2","C1","PELVIR","2.5"
"783","P00167_1","C1","CLAJAM","10"
"784","P00167_2","C1","CLAJAM","2.5"
"785","P00167_2","C1","MORCER","2.5"
"786","P00167_2","C1","PELVIR","1"
"787","P00167_2","C1","WOOVIR","1"
"788","P00168_1","C1","CLAJAM","2.5"
"789","P00168_1","C1","ELESPP","2.5"
"790","P00168_1","C1","PELVIR","1"
"791","P00168_1","C1","UTRPUR","2.5"
"792","P00168_2","C1","CLAJAM","2.5"
"793","P00168_2","C1","ELESPP","10"
"794","P00168_2","C1","MORCER","1"
"795","P00168_2","C1","PELVIR","1"
"796","P00168_2","C1","UTRPUR","1"
"797","P00169_1","C1","CLAJAM","2.5"
"798","P00169_1","C1","MORCER","1"
"799","P00169_2","C1","CLAJAM","10"
"800","P00169_2","C1","ELESPP","1"
"801","P00169_2","C1","HYPSPP","1"
"802","P00169_2","C1","PELVIR","2.5"
"803","P00169_2","C1","UTRPUR","2.5"
"804","P00170_1","C1","ELESPP","10"
"805","P00170_1","C1","NYMODO","1"
"806","P00170_1","C1","UTRPUR","10"
"807","P00170_2","C1","ELESPP","10"
"808","P00170_2","C1","NYMODO","2.5"
"809","P00170_2","C1","PANSPP","1"
"810","P00170_2","C1","UTRPUR","2.5"
"811","P00171_1","C1","ELESPP","2.5"
"812","P00171_1","C1","NYMODO","1"
"813","P00171_1","C1","UTRPUR","2.5"
"814","P00171_2","C1","ELESPP","2.5"
"815","P00171_2","C1","NYMODO","2.5"
"816","P00171_2","C1","UTRPUR","1"
"817","P00172_1","C1","CLAJAM","24.5"
"818","P00172_1","C1","CRIAME","1"
"819","P00172_1","C1","UTRPUR","2.5"
"820","P00172_2","C1","ELESPP","10"
"821","P00173_1","C1","CLAJAM","2.5"
"822","P00173_1","C1","HYPSPP","1"
"823","P00173_1","C1","MORCER","1"
"824","P00173_1","C1","PELVIR","1"
"825","P00173_2","C1","CLAJAM","10"
"826","P00173_2","C1","EUPCAP","1"
"827","P00173_2","C1","MELQUI","2.5"
"828","P00173_2","C1","MORCER","2.5"
"829","P00173_2","C1","PHLAUR","2.5"
"830","P00174_1","C1","CLAJAM","1"
"831","P00174_1","C1","ELESPP","10"
"832","P00174_1","C1","UTRPUR","2.5"
"833","P00174_2","C1","BACCAR","1"
"834","P00174_2","C1","ELESPP","2.5"
"835","P00174_2","C1","NYMODO","10"
"836","P00175_1","C1","CLAJAM","10"
"837","P00175_2","C1","BACCAR","1"
"838","P00175_2","C1","CLAJAM","24.5"
"839","P00175_2","C1","ELESPP","2.5"
"840","P00175_2","C1","MORCER","1"
"841","P00175_2","C1","PELVIR","1"
"842","P00176_1","C1","CLAJAM","10"
"843","P00176_1","C1","ELESPP","1"
"844","P00176_1","C1","UTRPUR","2.5"
"845","P00176_2","C1","ELESPP","1"
"846","P00176_2","C1","MORCER","2.5"
"847","P00176_2","C1","PHLAUR","1"
"848","P00177_1","C1","ELESPP","10"
"849","P00177_1","C1","PANSPP","1"
"850","P00177_1","C1","UTRPUR","2.5"
"851","P00177_2","C1","CLAJAM","1"
"852","P00177_2","C1","ELESPP","2.5"
"853","P00177_2","C1","NYMODO","2.5"
"854","P00177_2","C1","UTRPUR","1"
"855","P00178_1","C1","CLAJAM","2.5"
"856","P00178_1","C1","ELESPP","1"
"857","P00178_1","C1","NYMODO","1"
"858","P00178_1","C1","PONCOR","1"
"859","P00178_1","C1","UTRPUR","1"
"860","P00178_2","C1","CLAJAM","2.5"
"861","P00178_2","C1","ELESPP","2.5"
"862","P00178_2","C1","PONCOR","2.5"
"863","P00179_1","C1","CLAJAM","1"
"864","P00179_1","C1","ELESPP","10"
"865","P00179_1","C1","NYMODO","1"
"866","P00179_1","C1","UTRPUR","10"
"867","P00179_2","C1","ELESPP","10"
"868","P00179_2","C1","NYMODO","2.5"
"869","P00179_2","C1","UTRPUR","2.5"
"870","P00180_1","C1","CLAJAM","10"
"871","P00180_1","C1","UTRPUR","1"
"872","P00180_2","C1","CLAJAM","10"
"873","P00180_2","C1","ELESPP","1"
"874","P00180_2","C1","UTRPUR","2.5"
"875","P00187_1","C1","CLAJAM","1"
"876","P00187_1","C1","NYMODO","24.5"
"877","P00187_1","C1","PANSPP","1"
"878","P00187_2","C1","CEPOCC","2.5"
"879","P00187_2","C1","CLAJAM","1"
"880","P00187_2","C1","ELESPP","1"
"881","P00187_2","C1","MORCER","2.5"
"882","P00187_2","C1","PELVIR","2.5"
"883","P00187_2","C1","SCHTER","2.5"
"884","P00189_1","C1","ELESPP","10"
"885","P00189_1","C1","NYMODO","1"
"886","P00189_1","C1","UTRPUR","2.5"
"887","P00189_2","C1","PANSPP","1"
"888","P00189_2","C1","SAGLAN","1"
"889","P00189_2","C1","UTRPUR","1"
"890","P00201_1","C1","NYMODO","1"
"891","P00201_1","C1","UTRSPP","80"
"892","P00201_2","C1","NYMODO","5"
"893","P00201_2","C1","PANSPP","1"
"894","P00201_2","C1","UTRSPP","5"
"895","P00201_3","C1","NYMODO","10"
"896","P00201_3","C1","UTRSPP","80"
"897","P00203_1","C1","CLAJAM","70"
"898","P00203_2","C1","CLAJAM","70"
"899","P00203_3","C1","CLAJAM","75"
"900","P00203_3","C1","CRIAME","1"
"901","P00204_1","C1","CLAJAM","40"
"902","P00204_1","C1","CRIAME","1"
"903","P00204_2","C1","NYMODO","20"
"904","P00204_2","C1","UTRSPP","10"
"905","P00204_3","C1","CLAJAM","25"
"906","P00204_3","C1","NYMODO","25"
"907","P00204_3","C1","UTRSPP","15"
"908","P00205_1","C1","ELESPP","5"
"909","P00205_1","C1","NYMODO","30"
"910","P00205_1","C1","UTRSPP","75"
"911","P00205_2","C1","ELESPP","1"
"912","P00205_2","C1","NYMODO","20"
"913","P00205_2","C1","UTRSPP","70"
"914","P00205_3","C1","NYMODO","1"
"915","P00205_3","C1","PANSPP","1"
"916","P00205_3","C1","UTRSPP","90"
"917","P00206_1","C1","CRIAME","1"
"918","P00206_1","C1","ELESPP","5"
"919","P00206_1","C1","NYMAQU","10"
"920","P00206_1","C1","NYMODO","1"
"921","P00206_1","C1","UTRSPP","40"
"922","P00206_2","C1","NYMODO","10"
"923","P00206_2","C1","PANSPP","1"
"924","P00206_2","C1","UTRSPP","5"
"925","P00206_3","C1","NYMAQU","1"
"926","P00206_3","C1","NYMODO","25"
"927","P00206_3","C1","UTRSPP","75"
"928","P00209_1","C1","CLAJAM","15"
"929","P00209_1","C1","UTRSPP","30"
"930","P00209_2","C1","NYMAQU","1"
"931","P00209_2","C1","NYMODO","20"
"932","P00209_2","C1","UTRSPP","75"
"933","P00209_3","C1","CLAJAM","50"
"934","P00226_1","C1","CLAJAM","30"
"935","P00226_1","C1","SAGLAT","25"
"936","P00226_2","C1","BACCAR","1"
"937","P00226_2","C1","CLAJAM","60"
"938","P00226_2","C1","SAGLAT","5"
"939","P00226_3","C1","BACCAR","10"
"940","P00226_3","C1","CLAJAM","10"
"941","P00226_3","C1","CRIAME","5"
"942","P00226_3","C1","UTRSPP","25"
"943","P00227_1","C1","NYMODO","10"
"944","P00227_1","C1","UTRSPP","30"
"945","P00227_2","C1","NYMODO","10"
"946","P00227_2","C1","PANSPP","1"
"947","P00227_2","C1","UTRSPP","20"
"948","P00227_3","C1","NYMODO","25"
"949","P00227_3","C1","UTRSPP","70"
"950","P00228_1","C1","NYMODO","20"
"951","P00228_1","C1","UTRSPP","50"
"952","P00228_2","C1","NYMODO","20"
"953","P00228_2","C1","UTRSPP","20"
"954","P00228_3","C1","NYMODO","25"
"955","P00228_3","C1","UTRSPP","75"
"956","P00229_1","C1","CLAJAM","10"
"957","P00229_1","C1","NYMODO","15"
"958","P00229_1","C1","UTRSPP","30"
"959","P00229_2","C1","NYMODO","10"
"960","P00229_2","C1","PANSPP","1"
"961","P00229_2","C1","UTRSPP","10"
"962","P00229_3","C1","BACCAR","1"
"963","P00229_3","C1","CLAJAM","1"
"964","P00229_3","C1","RHYSPP","1"
"965","P00229_3","C1","UTRSPP","75"
"966","P00231_1","C1","NYMODO","30"
"967","P00231_1","C1","UTRSPP","30"
"968","P00231_2","C1","NYMAQU","30"
"969","P00231_2","C1","NYMODO","20"
"970","P00231_2","C1","UTRSPP","20"
"971","P00231_3","C1","CLAJAM","75"
"972","P00232_1","C1","NYMODO","10"
"973","P00232_1","C1","UTRSPP","30"
"974","P00232_2","C1","NYMAQU","1"
"975","P00232_2","C1","NYMODO","25"
"976","P00232_2","C1","UTRSPP","20"
"977","P00232_3","C1","NYMODO","20"
"978","P00232_3","C1","UTRSPP","75"
"979","P00233_1","C1","NYMAQU","1"
"980","P00233_1","C1","NYMODO","20"
"981","P00233_1","C1","UTRSPP","50"
"982","P00233_2","C1","CLAJAM","1"
"983","P00233_2","C1","NYMAQU","1"
"984","P00233_2","C1","NYMODO","20"
"985","P00233_2","C1","UTRSPP","10"
"986","P00233_3","C1","NYMODO","20"
"987","P00233_3","C1","PANSPP","1"
"988","P00233_3","C1","SAGLAT","1"
"989","P00233_3","C1","UTRSPP","50"
"990","P00234_1","C1","NYMAQU","5"
"991","P00234_1","C1","NYMODO","30"
"992","P00234_1","C1","UTRSPP","5"
"993","P00234_2","C1","ELESPP","1"
"994","P00234_2","C1","NYMAQU","20"
"995","P00234_2","C1","NYMODO","20"
"996","P00234_2","C1","UTRSPP","20"
"997","P00234_3","C1","CRIAME","1"
"998","P00234_3","C1","NYMODO","15"
"999","P00234_3","C1","UTRSPP","70"
"1000","P00235_1","C1","CLAJAM","15"
"1001","P00235_1","C1","NYMODO","20"
"1002","P00235_1","C1","UTRSPP","20"
"1003","P00235_2","C1","CLAJAM","1"
"1004","P00235_2","C1","NYMAQU","1"
"1005","P00235_2","C1","NYMODO","20"
"1006","P00235_2","C1","UTRSPP","20"
"1007","P00235_3","C1","CLAJAM","30"
"1008","P00235_3","C1","NYMODO","1"
"1009","P00235_3","C1","UTRSPP","1"
"1010","P00236_1","C1","BACCAR","5"
"1011","P00236_1","C1","CLAJAM","30"
"1012","P00236_1","C1","CRIAME","1"
"1013","P00236_2","C1","BACCAR","1"
"1014","P00236_2","C1","CLAJAM","20"
"1015","P00236_2","C1","CRIAME","5"
"1016","P00236_2","C1","SAGLAT","1"
"1017","P00236_3","C1","NYMODO","20"
"1018","P00236_3","C1","UTRSPP","50"
"1019","P00237_1","C1","CLAJAM","10"
"1020","P00237_1","C1","NYMODO","30"
"1021","P00237_2","C1","CLAJAM","60"
"1022","P00237_3","C1","CLAJAM","50"
"1023","P00237_3","C1","JUSANG","1"
"1024","P00238_1","C1","NYMODO","20"
"1025","P00238_1","C1","PANSPP","1"
"1026","P00238_1","C1","UTRSPP","10"
"1027","P00238_2","C1","CLAJAM","1"
"1028","P00238_2","C1","NYMODO","15"
"1029","P00238_2","C1","PANSPP","1"
"1030","P00238_2","C1","UTRSPP","15"
"1031","P00238_3","C1","NYMODO","20"
"1032","P00238_3","C1","UTRSPP","75"
"1033","P00239_1","C1","NYMODO","10"
"1034","P00239_1","C1","UTRSPP","40"
"1035","P00239_2","C1","NYMAQU","1"
"1036","P00239_2","C1","NYMODO","10"
"1037","P00239_2","C1","UTRSPP","5"
"1038","P00239_3","C1","NYMAQU","10"
"1039","P00239_3","C1","UTRSPP","75"
"1040","P00241_1","C1","NYMAQU","1"
"1041","P00241_1","C1","NYMODO","10"
"1042","P00241_1","C1","PANSPP","1"
"1043","P00241_1","C1","UTRSPP","90"
"1044","P00241_2","C1","JUSANG","1"
"1045","P00241_2","C1","NYMODO","10"
"1046","P00241_2","C1","UTRSPP","70"
"1047","P00241_3","C1","NYMAQU","1"
"1048","P00241_3","C1","NYMODO","5"
"1049","P00241_3","C1","PANSPP","1"
"1050","P00241_3","C1","UTRSPP","90"
"1051","P00242_1","C1","ELESPP","1"
"1052","P00242_1","C1","NYMODO","10"
"1053","P00242_1","C1","UTRSPP","80"
"1054","P00242_2","C1","NYMODO","20"
"1055","P00242_2","C1","UTRSPP","70"
"1056","P00242_3","C1","NYMODO","20"
"1057","P00242_3","C1","UTRSPP","80"
"1058","P00243_1","C1","CLAJAM","5"
"1059","P00243_1","C1","NYMAQU","5"
"1060","P00243_1","C1","PANSPP","1"
"1061","P00243_1","C1","UTRSPP","85"
"1062","P00243_2","C1","NYMAQU","1"
"1063","P00243_2","C1","NYMODO","20"
"1064","P00243_2","C1","UTRSPP","10"
"1065","P00243_3","C1","NYMAQU","5"
"1066","P00243_3","C1","NYMODO","10"
"1067","P00243_3","C1","UTRSPP","80"
"1068","P00244_1","C1","CLAJAM","40"
"1069","P00244_1","C1","PONCOR","1"
"1070","P00244_1","C1","TYPDOM","30"
"1071","P00244_2","C1","CLAJAM","20"
"1072","P00244_2","C1","TYPDOM","30"
"1073","P00244_3","C1","BACCAR","1"
"1074","P00244_3","C1","CLAJAM","40"
"1075","P00244_3","C1","PANSPP","5"
"1076","P00244_3","C1","TYPDOM","10"
"1077","P00245_1","C1","CLAJAM","35"
"1078","P00245_1","C1","CRIAME","5"
"1079","P00245_1","C1","JUSANG","1"
"1080","P00245_1","C1","PANSPP","1"
"1081","P00245_2","C1","NYMODO","20"
"1082","P00245_3","C1","BACCAR","25"
"1083","P00245_3","C1","CRIAME","1"
"1084","P00245_3","C1","JUSANG","1"
"1085","P00245_3","C1","SAGLAT","10"
"1086","P00246_1","C1","BLESER","10"
"1087","P00246_1","C1","CLAJAM","45"
"1088","P00246_1","C1","SALCAR","5"
"1089","P00246_2","C1","BLESER","5"
"1090","P00246_2","C1","CEPOCC","10"
"1091","P00246_2","C1","CLAJAM","50"
"1092","P00246_2","C1","SAGLAT","5"
"1093","P00246_3","C1","BLESER","5"
"1094","P00246_3","C1","CLAJAM","75"
"1095","P00246_3","C1","JUSANG","1"
"1096","P00246_3","C1","MORCER","5"
"1097","P00247_1","C1","CLAJAM","40"
"1098","P00247_1","C1","PONCOR","1"
"1099","P00247_1","C1","UTRSPP","15"
"1100","P00247_2","C1","NYMODO","10"
"1101","P00247_2","C1","UTRSPP","70"
"1102","P00247_3","C1","CEPOCC","1"
"1103","P00247_3","C1","CLAJAM","20"
"1104","P00247_3","C1","SAGLAT","1"
"1105","P00248_1","C1","NYMODO","25"
"1106","P00248_1","C1","UTRSPP","25"
"1107","P00248_2","C1","CLAJAM","5"
"1108","P00248_2","C1","NYMODO","20"
"1109","P00248_2","C1","UTRSPP","60"
"1110","P00248_3","C1","CLAJAM","20"
"1111","P00248_3","C1","JUSANG","5"
"1112","P00248_3","C1","NYMODO","5"
"1113","P00249_1","C1","ELESPP","5"
"1114","P00249_1","C1","NYMAQU","1"
"1115","P00249_1","C1","NYMODO","15"
"1116","P00249_1","C1","UTRSPP","50"
"1117","P00249_2","C1","NYMAQU","5"
"1118","P00249_2","C1","NYMODO","10"
"1119","P00249_2","C1","UTRSPP","90"
"1120","P00249_3","C1","NYMODO","10"
"1121","P00249_3","C1","UTRSPP","75"
"1122","P00251_1","C1","NYMODO","30"
"1123","P00251_1","C1","PANSPP","1"
"1124","P00251_1","C1","UTRSPP","30"
"1125","P00251_2","C1","CLAJAM","15"
"1126","P00251_2","C1","NYMODO","10"
"1127","P00251_2","C1","UTRSPP","10"
"1128","P00251_3","C1","CLAJAM","35"
"1129","P00252_1","C1","CLAJAM","1"
"1130","P00252_1","C1","NYMODO","15"
"1131","P00252_2","C1","CLAJAM","60"
"1132","P00252_2","C1","CRIAME","25"
"1133","P00252_2","C1","SAGLAT","10"
"1134","P00252_3","C1","NYMODO","10"
"1135","P00252_3","C1","PANSPP","1"
"1136","P00252_3","C1","UTRSPP","40"
"1137","P00253_1","C1","NYMODO","25"
"1138","P00253_1","C1","UTRSPP","75"
"1139","P00253_2","C1","CLAJAM","5"
"1140","P00253_2","C1","NYMODO","25"
"1141","P00253_2","C1","UTRSPP","10"
"1142","P00253_3","C1","NYMODO","20"
"1143","P00253_3","C1","PANSPP","1"
"1144","P00253_3","C1","UTRSPP","10"
"1145","P00254_1","C1","NYMODO","20"
"1146","P00254_1","C1","UTRSPP","90"
"1147","P00254_2","C1","NYMAQU","20"
"1148","P00254_2","C1","PANSPP","1"
"1149","P00254_2","C1","UTRSPP","20"
"1150","P00254_3","C1","NYMODO","10"
"1151","P00254_3","C1","UTRSPP","90"
"1152","P00255_1","C1","CLAJAM","80"
"1153","P00255_1","C1","TYPDOM","1"
"1154","P00255_2","C1","NYMODO","20"
"1155","P00255_2","C1","TYPDOM","5"
"1156","P00255_2","C1","UTRSPP","10"
"1157","P00255_3","C1","CLAJAM","25"
"1158","P00255_3","C1","CRIAME","5"
"1159","P00261_1","C1","NYMODO","30"
"1160","P00261_1","C1","UTRSPP","80"
"1161","P00261_2","C1","NYMODO","30"
"1162","P00261_2","C1","UTRSPP","40"
"1163","P00261_3","C1","NYMODO","15"
"1164","P00261_3","C1","PANSPP","1"
"1165","P00262_1","C1","BACCAR","20"
"1166","P00262_1","C1","CLAJAM","50"
"1167","P00262_1","C1","CRIAME","10"
"1168","P00262_1","C1","NYMODO","5"
"1169","P00262_2","C1","NYMAQU","5"
"1170","P00262_2","C1","NYMODO","40"
"1171","P00262_2","C1","UTRSPP","30"
"1172","P00262_3","C1","CRIAME","1"
"1173","P00262_3","C1","ELESPP","30"
"1174","P00262_3","C1","NYMAQU","10"
"1175","P00262_3","C1","SAGLAT","10"
"1176","P00262_3","C1","UTRSPP","50"
"1177","P00263_1","C1","CLAJAM","1"
"1178","P00263_1","C1","ELESPP","5"
"1179","P00263_1","C1","NYMODO","25"
"1180","P00263_1","C1","UTRSPP","90"
"1181","P00263_2","C1","NYMAQU","5"
"1182","P00263_2","C1","NYMODO","20"
"1183","P00263_2","C1","UTRSPP","50"
"1184","P00263_3","C1","ELESPP","10"
"1185","P00263_3","C1","NYMAQU","5"
"1186","P00263_3","C1","NYMODO","10"
"1187","P00263_3","C1","UTRSPP","30"
"1188","P00264_1","C1","ELESPP","1"
"1189","P00264_1","C1","NYMODO","50"
"1190","P00264_1","C1","UTRSPP","50"
"1191","P00264_2","C1","CLAJAM","30"
"1192","P00264_2","C1","CRIAME","10"
"1193","P00264_2","C1","SAGLAT","1"
"1194","P00264_3","C1","BACCAR","5"
"1195","P00264_3","C1","CLAJAM","40"
"1196","P00264_3","C1","NYMODO","1"
"1197","P00264_3","C1","UTRSPP","5"
"1198","P00265_1","C1","NYMAQU","5"
"1199","P00265_1","C1","NYMODO","15"
"1200","P00265_1","C1","PANSPP","1"
"1201","P00265_2","C1","NYMAQU","1"
"1202","P00265_2","C1","NYMODO","10"
"1203","P00265_2","C1","UTRSPP","30"
"1204","P00265_3","C1","CLAJAM","20"
"1205","P00265_3","C1","NYMODO","10"
"1206","P00265_3","C1","UTRSPP","10"
"1207","P00266_1","C1","PONCOR","5"
"1208","P00266_2","C1","CLAJAM","70"
"1209","P00266_2","C1","SAGLAT","10"
"1210","P00266_3","C1","CEPOCC","10"
"1211","P00266_3","C1","CLAJAM","30"
"1212","P00266_3","C1","UTRSPP","5"
"1213","P00267_1","C1","BACCAR","45"
"1214","P00267_1","C1","CEPOCC","10"
"1215","P00267_1","C1","JUSANG","10"
"1216","P00267_1","C1","NYMAQU","10"
"1217","P00267_1","C1","UTRSPP","25"
"1218","P00267_2","C1","CLAJAM","10"
"1219","P00267_2","C1","NYMODO","10"
"1220","P00267_2","C1","SAGLAT","20"
"1221","P00267_2","C1","UTRSPP","10"
"1222","P00267_3","C1","CEPOCC","20"
"1223","P00267_3","C1","CLAJAM","20"
"1224","P00267_3","C1","PONCOR","15"
"1225","P00268_1","C1","CLAJAM","1"
"1226","P00268_1","C1","NYMAQU","10"
"1227","P00268_1","C1","NYMODO","15"
"1228","P00268_1","C1","UTRSPP","80"
"1229","P00268_2","C1","NYMODO","20"
"1230","P00268_2","C1","UTRSPP","10"
"1231","P00268_3","C1","CLAJAM","10"
"1232","P00268_3","C1","NYMODO","30"
"1233","P00268_3","C1","UTRSPP","40"
"1234","P00269_1","C1","CRIAME","1"
"1235","P00269_1","C1","NYMODO","50"
"1236","P00269_1","C1","UTRSPP","80"
"1237","P00269_2","C1","NYMODO","10"
"1238","P00269_2","C1","UTRSPP","75"
"1239","P00269_3","C1","NYMODO","20"
"1240","P00269_3","C1","UTRSPP","60"
"1241","P00271_1","C1","CLAJAM","5"
"1242","P00271_1","C1","NYMAQU","5"
"1243","P00271_1","C1","UTRSPP","75"
"1244","P00271_2","C1","NYMODO","1"
"1245","P00271_2","C1","UTRSPP","80"
"1246","P00271_3","C1","CLAJAM","20"
"1247","P00272_1","C1","BACCAR","10"
"1248","P00272_1","C1","CLAJAM","15"
"1249","P00272_1","C1","PANSPP","1"
